accession,syn_id,mibig_reference,product,type,sid_type,tonb_num,pb_num,family,genus,species,genome_tonb,genome_pb
GCF_000961215.1,GCF_000961215.1|NZ_CP008998.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_002139955.1,GCF_002139955.1|NZ_CP020885.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_002139995.1,GCF_002139995.1|NZ_CP020889.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,65,0
GCF_002139975.1,GCF_002139975.1|NZ_CP020882.1|r1c5|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,65,0
GCF_000961435.1,GCF_000961435.1|NZ_CP009031.1|r1c6|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961455.1,GCF_000961455.1|NZ_CP009034.1|r1c6|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961475.1,GCF_000961475.1|NZ_CP009037.1|r1c6|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961495.1,GCF_000961495.1|NZ_CP009040.1|r1c6|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_016801615.1,GCF_016801615.1|NZ_CP060460.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,66,0
GCF_016801655.1,GCF_016801655.1|NZ_CP060470.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_016801635.1,GCF_016801635.1|NZ_CP060465.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,66,0
GCF_019076985.1,GCF_019076985.1|NZ_CP075325.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_019434335.1,GCF_019434335.1|NZ_CP060002.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_016801675.1,GCF_016801675.1|NZ_CP060446.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_016801695.1,GCF_016801695.1|NZ_CP060453.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961195.1,GCF_000961195.1|NZ_CP008995.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961415.1,GCF_000961415.1|NZ_CP009028.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961275.1,GCF_000961275.1|NZ_CP009007.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961395.1,GCF_000961395.1|NZ_CP009025.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_000961375.1,GCF_000961375.1|NZ_CP009022.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_001922065.1,GCF_001922065.1|NZ_CP018854.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_001922045.1,GCF_001922045.1|NZ_CP018847.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_001922105.1,GCF_001922105.1|NZ_CP018858.1|r1c5|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_002952295.1,GCF_002952295.1|NZ_CP023285.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,66,0
GCF_001922085.1,GCF_001922085.1|NZ_CP018850.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_023205075.1,GCF_023205075.1|NZ_CP096227.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_003665475.1,GCF_003665475.1|NZ_CP023661.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961335.1,GCF_000961335.1|NZ_CP009016.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961355.1,GCF_000961355.1|NZ_CP009019.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_003665455.1,GCF_003665455.1|NZ_CP023662.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961255.1,GCF_000961255.1|NZ_CP009004.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961295.1,GCF_000961295.1|NZ_CP009010.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961315.1,GCF_000961315.1|NZ_CP009013.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_001028285.3,GCF_001028285.3|NZ_CP011827.2|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961155.1,GCF_000961155.1|NZ_CP008989.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_000961235.1,GCF_000961235.1|NZ_CP009001.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_019434315.1,GCF_019434315.1|NZ_CP059999.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,68,0
GCF_013388375.1,GCF_013388375.1|NZ_CP058243.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028749725.1,GCF_028749725.1|NZ_CP066931.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028749685.1,GCF_028749685.1|NZ_CP066930.1|r1c5|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028749565.1,GCF_028749565.1|NZ_CP066921.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028749745.1,GCF_028749745.1|NZ_CP066932.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_905367715.1,GCF_905367715.1|NZ_HG999362.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,68,0
GCF_023375055.1,GCF_023375055.1|NZ_CP076726.1|r1c3|yersiniabactin,BGC0000467,yersiniabactin,NRP,NRP,2,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,67,0
GCF_023375055.1,GCF_023375055.1|NZ_CP076726.1|r1c6|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,67,0
GCF_023375035.1,GCF_023375035.1|NZ_CP076725.1|r1c1|yersiniabactin,BGC0000467,yersiniabactin,NRP,NRP,2,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,67,0
GCF_023375035.1,GCF_023375035.1|NZ_CP076725.1|r1c5|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,67,0
GCF_903989475.2,GCF_903989475.2|NZ_LR861807.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,66,0
GCF_905367745.1,GCF_905367745.1|NZ_HG999365.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola,69,0
GCF_000277895.2,GCF_000277895.2|NZ_CP034655.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas vasicola,49,0
GCF_013177355.1,GCF_013177355.1|NZ_CP053649.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas axonopodis,39,0
GCF_009931595.1,GCF_009931595.1|NZ_CP046570.1|r1c3|unknown,unknown,unknown,unknown,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas albilineans,32,0
GCF_000007145.1,GCF_000007145.1|NC_003902.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_012848175.1,GCF_012848175.1|NZ_CP051651.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,55,0
GCF_007567665.1,GCF_007567665.1|NZ_CP041781.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_021474205.1,GCF_021474205.1|NZ_CP090523.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_017723895.1,GCF_017723895.1|NZ_CP072265.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_008593565.1,GCF_008593565.1|NZ_CP026334.1|r1c5|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_007724385.1,GCF_007724385.1|NZ_CP041967.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_007724025.1,GCF_007724025.1|NZ_CP041963.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_007723825.1,GCF_007723825.1|NZ_CP041961.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_018831345.1,GCF_018831345.1|NZ_CP029273.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,65,0
GCF_019434355.1,GCF_019434355.1|NZ_CP059992.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,71,0
GCF_016495605.1,GCF_016495605.1|NZ_CP048712.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,61,0
GCF_015243835.1,GCF_015243835.1|NZ_CP048044.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,61,0
GCF_018831365.1,GCF_018831365.1|NZ_CP029275.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,63,0
GCF_018831385.1,GCF_018831385.1|NZ_CP029264.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,59,0
GCF_018831325.1,GCF_018831325.1|NZ_CP029270.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,60,0
GCF_025987665.1,GCF_025987665.1|NZ_CP110298.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,60,0
GCF_025987645.1,GCF_025987645.1|NZ_CP110296.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,64,0
GCF_025987705.1,GCF_025987705.1|NZ_CP110301.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,63,0
GCF_017742815.1,GCF_017742815.1|NZ_CP072396.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,60,0
GCF_000007165.1,GCF_000007165.1|NC_003919.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,67,0
GCF_002019265.2,GCF_002019265.2|NZ_CP066343.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,66,0
GCF_002079965.1,GCF_002079965.1|NZ_CP011250.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,65,0
GCF_001610915.1,GCF_001610915.1|NZ_CP012002.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,62,0
GCF_024298685.1,GCF_024298685.1|NZ_CP101174.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028749885.1,GCF_028749885.1|NZ_CP066943.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028749925.1,GCF_028749925.1|NZ_CP066949.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028749945.1,GCF_028749945.1|NZ_CP066948.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028749865.1,GCF_028749865.1|NZ_CP066947.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_021459985.1,GCF_021459985.1|NZ_CP089952.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028749845.1,GCF_028749845.1|NZ_CP066936.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_021777455.1,GCF_021777455.1|NZ_CP069085.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028749765.1,GCF_028749765.1|NZ_CP066933.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028749785.1,GCF_028749785.1|NZ_CP066934.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028750035.1,GCF_028750035.1|NZ_CP066955.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028750375.1,GCF_028750375.1|NZ_CP066970.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_024298585.1,GCF_024298585.1|NZ_CP101169.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028750015.1,GCF_028750015.1|NZ_CP066953.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,62,0
GCF_025853835.1,GCF_025853835.1|NZ_CP107717.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_000070605.1,GCF_000070605.1|NC_010688.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_002879955.1,GCF_002879955.1|NZ_CP025750.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028749805.1,GCF_028749805.1|NZ_CP066937.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028750435.1,GCF_028750435.1|NZ_CP066980.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028751465.1,GCF_028751465.1|NZ_CP067005.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028750455.1,GCF_028750455.1|NZ_CP066979.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_009177345.1,GCF_009177345.1|NZ_AP019684.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028751375.1,GCF_028751375.1|NZ_CP067002.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,60,0
GCF_028749825.1,GCF_028749825.1|NZ_CP066939.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028750395.1,GCF_028750395.1|NZ_CP066975.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028750355.1,GCF_028750355.1|NZ_CP066972.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028751215.1,GCF_028751215.1|NZ_CP066992.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_024298625.1,GCF_024298625.1|NZ_CP101172.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028749705.1,GCF_028749705.1|NZ_CP066929.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751255.1,GCF_028751255.1|NZ_CP066994.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_023206795.1,GCF_023206795.1|NZ_CP075146.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028751295.1,GCF_028751295.1|NZ_CP066996.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751275.1,GCF_028751275.1|NZ_CP066995.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750155.1,GCF_028750155.1|NZ_CP066966.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,64,0
GCF_028751235.1,GCF_028751235.1|NZ_CP066993.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751435.1,GCF_028751435.1|NZ_CP067004.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_024298645.1,GCF_024298645.1|NZ_CP101176.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_024298665.1,GCF_024298665.1|NZ_CP101178.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,62,0
GCF_028749905.1,GCF_028749905.1|NZ_CP066945.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028751505.1,GCF_028751505.1|NZ_CP067006.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028750615.1,GCF_028750615.1|NZ_CP066988.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028750635.1,GCF_028750635.1|NZ_CP066987.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028750655.1,GCF_028750655.1|NZ_CP066990.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_021777195.1,GCF_021777195.1|NZ_CP069084.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751315.1,GCF_028751315.1|NZ_CP066997.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_028749545.1,GCF_028749545.1|NZ_CP066919.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751355.1,GCF_028751355.1|NZ_CP067000.1|r1c3|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751335.1,GCF_028751335.1|NZ_CP066999.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_024298605.1,GCF_024298605.1|NZ_CP101170.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_028750555.1,GCF_028750555.1|NZ_CP066983.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750415.1,GCF_028750415.1|NZ_CP066981.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750595.1,GCF_028750595.1|NZ_CP066986.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750535.1,GCF_028750535.1|NZ_CP066982.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750575.1,GCF_028750575.1|NZ_CP066985.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028750515.1,GCF_028750515.1|NZ_CP066984.1|r1c4|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
GCF_028751395.1,GCF_028751395.1|NZ_CP067001.1|r1c2|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,66,0
GCF_001186415.1,GCF_001186415.1|NZ_CP012145.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,63,0
GCF_001186465.1,GCF_001186465.1|NZ_CP012146.1|r1c1|xanthoferrin,BGC0001408,xanthoferrin,Other,NIS,1,0,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,65,0
