Strain_Name,BGC_Filename,PBP2_Count,PBP2_Locus_Tags
GCF_045209815.1,NZ_CP109258.1.region024.gbk,0,
GCF_045209815.1,NZ_CP109258.1.region025.gbk,0,
GCF_045209815.1,NZ_CP109259.1.region001.gbk,0,
GCF_045209815.1,NZ_CP109259.1.region002.gbk,0,
GCF_045209815.1,NZ_CP109259.1.region003.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region001.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region002.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region003.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region004.gbk,1,WOC74_RS07130
GCF_045347165.1,NZ_CP150759.1.region005.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region006.gbk,0,
GCF_045347165.1,NZ_CP150759.1.region007.gbk,1,WOC74_RS10325
GCF_045347165.1,NZ_CP150759.1.region008.gbk,0,
GCF_045347165.1,NZ_CP150760.1.region001.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region001.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region002.gbk,1,WOC49_RS02380
GCF_045346335.1,NZ_CP150783.1.region003.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region004.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region005.gbk,1,WOC49_RS05700
GCF_045346335.1,NZ_CP150783.1.region006.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region007.gbk,0,
GCF_045346335.1,NZ_CP150783.1.region008.gbk,0,
GCF_045348585.1,NZ_CP157379.1.region001.gbk,0,
GCF_045348585.1,NZ_CP157379.1.region002.gbk,0,
GCF_045348585.1,NZ_CP157379.1.region003.gbk,0,
GCF_045348585.1,NZ_CP157379.1.region004.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region001.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region002.gbk,1,WOC65_RS00585
GCF_045347285.1,NZ_CP150756.1.region003.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region004.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region005.gbk,1,WOC65_RS03790
GCF_045347285.1,NZ_CP150756.1.region006.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region007.gbk,0,
GCF_045347285.1,NZ_CP150756.1.region008.gbk,0,
GCF_045347285.1,NZ_CP150757.1.region001.gbk,0,
GCF_045347285.1,NZ_CP150757.1.region002.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region001.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region002.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region003.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region004.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region005.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region006.gbk,2,OG945_RS02925;OG945_RS02970
GCF_045208515.1,NZ_CP109334.1.region007.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region008.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region009.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region010.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region011.gbk,1,OG945_RS05510
GCF_045208515.1,NZ_CP109334.1.region012.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region013.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region014.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region015.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region016.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region017.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region018.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region019.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region020.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region021.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region022.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region023.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region024.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region025.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region026.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region027.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region028.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region029.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region030.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region031.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region032.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region033.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region034.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region035.gbk,0,
GCF_045208515.1,NZ_CP109334.1.region036.gbk,1,OG945_RS40300
GCF_045276965.1,NZ_CP109234.1.region001.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region002.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region003.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region004.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region005.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region006.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region007.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region008.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region009.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region010.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region011.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region012.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region013.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region014.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region015.gbk,0,
GCF_045276965.1,NZ_CP109234.1.region016.gbk,0,
GCF_045348355.1,NZ_CP155816.1.region001.gbk,1,ABFJ87_RS00550
GCF_045348355.1,NZ_CP155816.1.region002.gbk,0,
GCF_045348355.1,NZ_CP155816.1.region003.gbk,0,
GCF_045348355.1,NZ_CP155816.1.region004.gbk,0,
GCF_045348355.1,NZ_CP155816.1.region005.gbk,1,ABFJ87_RS11660
GCF_045348355.1,NZ_CP155816.1.region006.gbk,0,
GCF_045348355.1,NZ_CP155816.1.region007.gbk,0,
GCF_045348425.1,NZ_CP157483.1.region001.gbk,0,
GCF_045348425.1,NZ_CP157483.1.region002.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region001.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region002.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region003.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region004.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region005.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region006.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region007.gbk,0,
GCF_045345565.1,NZ_CP149485.1.region008.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region001.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region002.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region003.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region004.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region005.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region006.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region007.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region008.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region009.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region010.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region011.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region012.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region013.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region014.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region015.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region016.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region017.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region018.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region019.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region020.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region021.gbk,1,OHB06_RS43125
GCF_045208795.1,NZ_CP109312.1.region022.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region023.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region024.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region025.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region026.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region027.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region028.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region029.gbk,0,
GCF_045208795.1,NZ_CP109312.1.region030.gbk,1,OHB06_RS48285
GCF_045207475.1,NZ_CP108796.1.region001.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region002.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region003.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region004.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region005.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region006.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region007.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region008.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region009.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region010.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region011.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region012.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region013.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region014.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region015.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region016.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region017.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region018.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region019.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region020.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region021.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region022.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region023.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region024.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region025.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region026.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region027.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region028.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region029.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region030.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region031.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region032.gbk,0,
GCF_045207475.1,NZ_CP108796.1.region033.gbk,0,
GCF_045571505.1,NZ_CP121285.1.region001.gbk,0,
GCF_045571505.1,NZ_CP121285.1.region002.gbk,0,
GCF_045689625.1,NZ_CP141723.1.region001.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region001.gbk,1,WKU35_RS00335
GCF_045348045.1,NZ_CP150127.1.region002.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region003.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region004.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region005.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region006.gbk,1,WKU35_RS10430
GCF_045348045.1,NZ_CP150127.1.region007.gbk,0,
GCF_045348045.1,NZ_CP150127.1.region008.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region001.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region002.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region003.gbk,2,OH763_RS01010;OH763_RS01165
GCF_045209705.1,NZ_CP109279.1.region004.gbk,1,OH763_RS01545
GCF_045209705.1,NZ_CP109279.1.region005.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region006.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region007.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region008.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region009.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region010.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region011.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region012.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region013.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region014.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region015.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region016.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region017.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region018.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region019.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region020.gbk,1,OH763_RS21835
GCF_045209705.1,NZ_CP109279.1.region021.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region022.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region023.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region024.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region025.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region026.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region027.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region028.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region029.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region030.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region031.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region032.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region033.gbk,0,
GCF_045209705.1,NZ_CP109279.1.region034.gbk,1,OH763_RS36525
GCF_045208625.1,NZ_CP109319.1.region001.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region002.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region003.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region004.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region005.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region006.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region007.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region008.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region009.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region010.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region011.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region012.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region013.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region014.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region015.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region016.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region017.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region018.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region019.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region020.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region021.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region022.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region023.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region024.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region025.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region026.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region027.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region028.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region029.gbk,1,OHB10_RS45100
GCF_045208625.1,NZ_CP109319.1.region030.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region031.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region032.gbk,0,
GCF_045208625.1,NZ_CP109319.1.region033.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region001.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region002.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region003.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region004.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region005.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region006.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region007.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region008.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region009.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region010.gbk,0,
GCF_045348145.1,NZ_CP150833.1.region011.gbk,1,WNC56_RS19610
GCF_045276905.1,NZ_CP108649.1.region001.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region002.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region003.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region004.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region005.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region006.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region007.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region008.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region009.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region010.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region011.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region012.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region013.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region014.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region015.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region016.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region017.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region018.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region019.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region020.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region021.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region022.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region023.gbk,0,
GCF_045276905.1,NZ_CP108649.1.region024.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region001.gbk,1,OIF23_RS01090
GCF_045277015.1,NZ_CP109594.1.region002.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region003.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region004.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region005.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region006.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region007.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region008.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region009.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region010.gbk,1,OIF23_RS12515
GCF_045277015.1,NZ_CP109594.1.region011.gbk,1,OIF23_RS16575
GCF_045277015.1,NZ_CP109594.1.region012.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region013.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region014.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region015.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region016.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region017.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region018.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region019.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region020.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region021.gbk,0,
GCF_045277015.1,NZ_CP109594.1.region022.gbk,0,
GCF_045277015.1,NZ_CP109595.1.region001.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region001.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region002.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region003.gbk,1,WOC63_RS01985
GCF_045346955.1,NZ_CP150765.1.region004.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region005.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region006.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region007.gbk,0,
GCF_045346955.1,NZ_CP150765.1.region008.gbk,1,WOC63_RS12900
GCF_045689655.1,NZ_CP141701.1.region001.gbk,0,
GCF_045689655.1,NZ_CP141701.1.region002.gbk,0,
GCF_045689685.1,NZ_CP142716.1.region001.gbk,0,
GCF_045689685.1,NZ_CP142716.1.region002.gbk,0,
GCF_045291495.1,NZ_CP148033.1.region001.gbk,0,
GCF_045291495.1,NZ_CP148033.1.region002.gbk,0,
GCF_045291495.1,NZ_CP148033.1.region003.gbk,0,
GCF_045291495.1,NZ_CP148033.1.region004.gbk,0,
GCF_045291495.1,NZ_CP148033.1.region005.gbk,0,
GCF_045689465.1,NZ_CP149496.1.region001.gbk,0,
GCF_045689465.1,NZ_CP149496.1.region002.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region001.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region002.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region003.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region004.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region005.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region006.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region007.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region008.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region009.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region010.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region011.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region012.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region013.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region014.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region015.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region016.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region017.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region018.gbk,0,
GCF_045276995.1,NZ_CP109225.1.region019.gbk,0,
GCF_045348345.1,NZ_CP155815.1.region001.gbk,1,ABFJ88_RS00550
GCF_045348345.1,NZ_CP155815.1.region002.gbk,0,
GCF_045348345.1,NZ_CP155815.1.region003.gbk,0,
GCF_045348345.1,NZ_CP155815.1.region004.gbk,0,
GCF_045348345.1,NZ_CP155815.1.region005.gbk,1,ABFJ88_RS11660
GCF_045348345.1,NZ_CP155815.1.region006.gbk,0,
GCF_045348345.1,NZ_CP155815.1.region007.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region001.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region002.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region003.gbk,2,OHB50_RS01285;OHB50_RS01420
GCF_045209675.1,NZ_CP109287.1.region004.gbk,1,OHB50_RS02015
GCF_045209675.1,NZ_CP109287.1.region005.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region006.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region007.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region008.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region009.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region010.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region011.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region012.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region013.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region014.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region015.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region016.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region017.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region018.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region019.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region020.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region021.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region022.gbk,1,OHB50_RS30070
GCF_045209675.1,NZ_CP109287.1.region023.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region024.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region025.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region026.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region027.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region028.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region029.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region030.gbk,1,OHB50_RS36700
GCF_045209675.1,NZ_CP109287.1.region031.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region032.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region033.gbk,1,OHB50_RS37230
GCF_045209675.1,NZ_CP109287.1.region034.gbk,0,
GCF_045209675.1,NZ_CP109287.1.region035.gbk,1,OHB50_RS38215
GCF_045209635.1,NZ_CP109293.1.region001.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region002.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region003.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region004.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region005.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region006.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region007.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region008.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region009.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region010.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region011.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region012.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region013.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region014.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region015.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region016.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region017.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region018.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region019.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region020.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region021.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region022.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region023.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region024.gbk,1,OH768_RS43830
GCF_045209635.1,NZ_CP109293.1.region025.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region026.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region027.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region028.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region029.gbk,1,OH768_RS51435
GCF_045209635.1,NZ_CP109293.1.region030.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region031.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region032.gbk,0,
GCF_045209635.1,NZ_CP109293.1.region033.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region001.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region002.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region003.gbk,1,OG882_RS01185
GCF_045209825.1,NZ_CP109256.1.region004.gbk,1,OG882_RS01620
GCF_045209825.1,NZ_CP109256.1.region005.gbk,2,OG882_RS02225;OG882_RS02295
GCF_045209825.1,NZ_CP109256.1.region006.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region007.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region008.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region009.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region010.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region011.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region012.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region013.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region014.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region015.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region016.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region017.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region018.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region019.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region020.gbk,0,
GCF_045209825.1,NZ_CP109256.1.region021.gbk,0,
