Unnamed: 0,X,dataname,syn_group,html_path,region_name,syn_type,Most.similar.known.cluster,Similarity,Genus,strainName,folder_path,BGC_number,version,gbk_path,definition,length,topology
11031,11031,GCF_020389565.1_NZ_CP077932.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389565.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020389565.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389565.1\,7,NZ_CP077932.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389565.1\GCF_020389565.1.gbk,"Staphylococcus aureus strain 194 chromosome, complete genome.",2754399,circular
11032,11032,GCF_020388825.1_NZ_CP077898.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388825.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020388825.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388825.1\,7,NZ_CP077898.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388825.1\GCF_020388825.1.gbk,"Staphylococcus aureus strain 327 chromosome, complete genome.",2764236,circular
11033,11033,GCF_020388885.1_NZ_CP077908.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388885.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020388885.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388885.1\,11,NZ_CP077908.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388885.1\GCF_020388885.1.gbk,"Staphylococcus aureus strain 322 chromosome, complete genome.",2764234,circular
11034,11034,GCF_020886635.1_NZ_AP024203.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020886635.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020886635.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020886635.1\,8,NZ_AP024203.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020886635.1\GCF_020886635.1.gbk,"Staphylococcus aureus strain SA23-1 chromosome, complete genome.",2820875,circular
11035,11035,GCF_019915405.1_NZ_CP082813.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019915405.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_019915405.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019915405.1\,7,NZ_CP082813.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019915405.1\GCF_019915405.1.gbk,"Staphylococcus aureus strain SCAID OTT1-2021 (597/2) chromosome, complete genome.",2737085,circular
11036,11036,GCF_020388845.1_NZ_CP077899.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388845.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020388845.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388845.1\,12,NZ_CP077899.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388845.1\GCF_020388845.1.gbk,"Staphylococcus aureus strain 324 chromosome, complete genome.",2816989,circular
11037,11037,GCF_020388785.1_NZ_CP077894.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388785.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020388785.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388785.1\,8,NZ_CP077894.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388785.1\GCF_020388785.1.gbk,"Staphylococcus aureus strain 329 chromosome, complete genome.",2795787,circular
11038,11038,GCF_020034535.1_NZ_CP083259.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020034535.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020034535.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020034535.1\,7,NZ_CP083259.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020034535.1\GCF_020034535.1.gbk,"Staphylococcus aureus strain HL25274 chromosome, complete genome.",2908126,circular
11039,11039,GCF_020389505.1_NZ_CP077926.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389505.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020389505.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389505.1\,7,NZ_CP077926.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389505.1\GCF_020389505.1.gbk,"Staphylococcus aureus strain 197 chromosome, complete genome.",2754402,circular
11040,11040,GCF_020389525.1_NZ_CP077928.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389525.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020389525.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389525.1\,7,NZ_CP077928.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389525.1\GCF_020389525.1.gbk,"Staphylococcus aureus strain 196 chromosome, complete genome.",2754404,circular
11041,11041,GCF_020389545.1_NZ_CP077931.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389545.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020389545.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389545.1\,7,NZ_CP077931.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389545.1\GCF_020389545.1.gbk,"Staphylococcus aureus strain 195 chromosome, complete genome.",2754414,circular
11042,11042,GCF_022405515.1_NZ_CP062384.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405515.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_022405515.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405515.1\,8,NZ_CP062384.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405515.1\GCF_022405515.1.gbk,"Staphylococcus aureus strain NAS_AN_050 chromosome, complete genome.",2725155,circular
11043,11043,GCF_021725475.1_NZ_CP091412.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021725475.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_021725475.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021725475.1\,8,NZ_CP091412.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021725475.1\GCF_021725475.1.gbk,"Staphylococcus aureus strain ATR-20003 chromosome, complete genome.",2764272,circular
11044,11044,GCF_022404635.1_NZ_CP062326.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022404635.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_022404635.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022404635.1\,8,NZ_CP062326.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022404635.1\GCF_022404635.1.gbk,"Staphylococcus aureus strain NAS_OP_043 chromosome, complete genome.",2725874,circular
11045,11045,GCF_020388805.1_NZ_CP077897.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388805.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_020388805.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388805.1\,7,NZ_CP077897.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388805.1\GCF_020388805.1.gbk,"Staphylococcus aureus strain 328 chromosome, complete genome.",2764234,circular
11046,11046,GCF_009911815.1_NZ_CP047811.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009911815.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009911815.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009911815.1\,8,NZ_CP047811.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009911815.1\GCF_009911815.1.gbk,"Staphylococcus aureus strain UP_1522 chromosome, complete genome.",2758612,circular
11047,11047,GCF_009912695.1_NZ_CP047837.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912695.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009912695.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912695.1\,8,NZ_CP047837.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912695.1\GCF_009912695.1.gbk,"Staphylococcus aureus strain UP_719 chromosome, complete genome.",2765656,circular
11048,11048,GCF_009912375.1_NZ_CP047828.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912375.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009912375.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912375.1\,8,NZ_CP047828.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912375.1\GCF_009912375.1.gbk,"Staphylococcus aureus strain UP_1073 chromosome, complete genome.",2747891,circular
11049,11049,GCF_009912495.1_NZ_CP047785.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912495.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009912495.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912495.1\,8,NZ_CP047785.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912495.1\GCF_009912495.1.gbk,"Staphylococcus aureus strain UP_1186 chromosome, complete genome.",2776423,circular
11050,11050,GCF_009912255.1_NZ_CP047833.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912255.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009912255.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912255.1\,7,NZ_CP047833.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912255.1\GCF_009912255.1.gbk,"Staphylococcus aureus strain UP_926 chromosome, complete genome.",2777431,circular
11051,11051,GCF_009913115.1_NZ_CP047803.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009913115.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009913115.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009913115.1\,8,NZ_CP047803.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009913115.1\GCF_009913115.1.gbk,"Staphylococcus aureus strain UP_1097 chromosome, complete genome.",2804489,circular
11052,11052,GCF_009912815.1_NZ_CP047798.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912815.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_009912815.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912815.1\,7,NZ_CP047798.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912815.1\GCF_009912815.1.gbk,"Staphylococcus aureus strain UP_378 chromosome, complete genome.",2752372,circular
11053,11053,GCF_003193765.1_NZ_CP029652.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003193765.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_003193765.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003193765.1\,7,NZ_CP029652.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003193765.1\GCF_003193765.1.gbk,"Staphylococcus aureus strain AR_0471 chromosome, complete genome.",2785050,circular
11054,11054,GCF_022405295.1_NZ_CP062360.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405295.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_022405295.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405295.1\,7,NZ_CP062360.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405295.1\GCF_022405295.1.gbk,"Staphylococcus aureus strain NAS_AN_157 chromosome, complete genome.",2734702,circular
11055,11055,GCF_018093065.1_NZ_CP070991.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_018093065.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\,7,NZ_CP070991.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093065.1\GCF_018093065.1.gbk,"Staphylococcus aureus strain CBS2016-05 chromosome, complete genome.",2766936,circular
11056,11056,GCF_000236925.1_NC_016941.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000236925.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_000236925.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000236925.1\,7,NC_016941.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000236925.1\GCF_000236925.1.gbk,"Staphylococcus argenteus, complete sequence.",2762785,circular
11057,11057,GCF_016756355.1_NZ_AP024200.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756355.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_016756355.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756355.1\,8,NZ_AP024200.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756355.1\GCF_016756355.1.gbk,"Staphylococcus argenteus strain Tokyo13064 chromosome, complete genome.",2750811,circular
11058,11058,GCF_016756375.1_NZ_AP024201.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756375.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_016756375.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756375.1\,8,NZ_AP024201.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016756375.1\GCF_016756375.1.gbk,"Staphylococcus argenteus strain Tokyo13069 chromosome, complete genome.",2751556,circular
11059,11059,GCF_023611825.1_NZ_CP086574.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023611825.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_023611825.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023611825.1\,9,NZ_CP086574.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023611825.1\GCF_023611825.1.gbk,"Staphylococcus argenteus strain RIVM_M046968 chromosome, complete genome.",2762566,circular
11060,11060,GCF_007859575.1_NZ_CP042286.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007859575.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_007859575.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007859575.1\,8,NZ_CP042286.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007859575.1\GCF_007859575.1.gbk,"Staphylococcus argenteus strain B3-25B chromosome, complete genome.",2676222,circular
11061,11061,GCF_003595345.1_NZ_CP023076.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003595345.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_003595345.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003595345.1\,8,NZ_CP023076.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003595345.1\GCF_003595345.1.gbk,"Staphylococcus argenteus strain XNO62 chromosome, complete genome.",2744503,circular
11062,11062,GCF_003967115.1_NZ_AP018562.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003967115.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_003967115.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003967115.1\,8,NZ_AP018562.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003967115.1\GCF_003967115.1.gbk,"Staphylococcus argenteus strain 58113 chromosome, complete genome.",2761442,circular
11063,11063,GCF_002812345.2_NZ_CP025023.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002812345.2\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_002812345.2,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002812345.2\,8,NZ_CP025023.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002812345.2\GCF_002812345.2.gbk,"Staphylococcus argenteus strain XNO106 chromosome, complete genome.",2744502,circular
11064,11064,GCF_022226895.1_NZ_CP092072.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022226895.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_022226895.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022226895.1\,9,NZ_CP092072.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022226895.1\GCF_022226895.1.gbk,"Staphylococcus argenteus strain 1710042798 chromosome, complete genome.",2767903,circular
11065,11065,GCF_022370435.1_NZ_CP083805.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022370435.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_022370435.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022370435.1\,9,NZ_CP083805.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022370435.1\GCF_022370435.1.gbk,"Staphylococcus argenteus strain 1801221 chromosome, complete genome.",2781166,circular
11066,11066,GCF_023158915.1_NZ_CP096114.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023158915.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_023158915.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023158915.1\,9,NZ_CP096114.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023158915.1\GCF_023158915.1.gbk,"Staphylococcus argenteus strain MRSA-139-14-168 chromosome, complete genome.",2793527,circular
11067,11067,GCF_038104935.1_NZ_CP151185.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038104935.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_038104935.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038104935.1\,8,NZ_CP151185.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038104935.1\GCF_038104935.1.gbk,"Staphylococcus argenteus strain Dubai-30 chromosome, complete genome.",2793661,circular
11068,11068,GCF_038106905.1_NZ_CP151186.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038106905.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_038106905.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038106905.1\,8,NZ_CP151186.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038106905.1\GCF_038106905.1.gbk,"Staphylococcus argenteus strain Dubai-25 chromosome, complete genome.",2834926,circular
11069,11069,GCF_927312875.1_NZ_OV648025.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_927312875.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_927312875.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_927312875.1\,8,NZ_OV648025.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_927312875.1\GCF_927312875.1.gbk,"Staphylococcus argenteus isolate 20S00001-1_long chromosome 1, complete sequence.",2708011,circular
11070,11070,GCF_023612175.1_NZ_CP086570.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612175.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_023612175.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612175.1\,9,NZ_CP086570.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612175.1\GCF_023612175.1.gbk,"Staphylococcus argenteus strain RIVM_M020832 chromosome, complete genome.",2770584,circular
11071,11071,GCF_023612155.1_NZ_CP086572.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612155.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_023612155.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612155.1\,9,NZ_CP086572.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023612155.1\GCF_023612155.1.gbk,"Staphylococcus argenteus strain RIVM_M036020 chromosome, complete genome.",2811356,circular
11072,11072,GCF_900636685.1_NZ_LR134304.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900636685.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_900636685.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900636685.1\,9,NZ_LR134304.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900636685.1\GCF_900636685.1.gbk,"Staphylococcus schweitzeri strain NCTC13712 chromosome 1, complete sequence.",2784939,circular
11073,11073,GCF_003354625.1_NZ_CP022900.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003354625.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0,Staphylococcus,GCF_003354625.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003354625.1\,8,NZ_CP022900.1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003354625.1\GCF_003354625.1.gbk,"Staphylococcus aureus strain 468 chromosome, complete genome.",2813963,circular
