Tag,gbk_path,ACCESSION,VERSION
LAZ97_RS02040,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
LAZ97_RS16675,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
LAZ97_RS16740,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
LAZ97_RS19670,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
LAZ97_RS20125,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149955.1\GCF_020149955.1.gbk,NZ_CP083763,NZ_CP083763.1
K8M08_RS03060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS10635,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS11735,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS14225,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS15515,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS15905,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS18310,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS18920,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS19180,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS22375,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
K8M08_RS23955,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020149975.1\GCF_020149975.1.gbk,NZ_CP083749,NZ_CP083749.1
LAZ98_RS01060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS02055,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS05480,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS17190,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS17260,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS19975,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LAZ98_RS20430,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020150015.1\GCF_020150015.1.gbk,NZ_CP083764,NZ_CP083764.1
LCH16_RS01050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS02055,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS05360,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS16245,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS16310,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS19005,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
LCH16_RS19445,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020162235.1\GCF_020162235.1.gbk,NZ_CP083943,NZ_CP083943.1
JS609_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS02195,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS04065,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS04475,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS05535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS16985,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS17065,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS609_RS20405,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311615.1\GCF_020311615.1.gbk,NZ_CP071043,NZ_CP071043.1
JS608_RS00905,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS01255,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS03050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS04025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS07505,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS18435,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
JS608_RS18500,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020311635.1\GCF_020311635.1.gbk,NZ_CP071042,NZ_CP071042.1
LG401_RS05100,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS13025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS14725,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS14995,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS15050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS15485,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS15540,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS17480,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS17500,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG401_RS18445,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020520205.1\GCF_020520205.1.gbk,NZ_CP084711,NZ_CP084711.1
LG951_RS04015,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS13805,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS15890,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS16175,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS16230,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS16665,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS18745,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS18765,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LG951_RS19630,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020535425.1\GCF_020535425.1.gbk,NZ_CP085037,NZ_CP085037.1
LJC78_RS01045,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS02190,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS04590,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS05770,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS17250,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS17330,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LJC78_RS21200,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020773035.1\GCF_020773035.1.gbk,NZ_CP086007,NZ_CP086007.1
LK685_RS00795,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS04025,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS04105,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS16155,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS17215,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS17660,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS19510,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
LK685_RS20660,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020783355.1\GCF_020783355.1.gbk,NZ_CP086061,NZ_CP086061.1
K8Z42_RS02150,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS02700,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS02965,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS06195,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS07675,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS13615,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS22455,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS23640,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS26905,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS28535,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z42_RS28930,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809105.1\GCF_020809105.1.gbk,NZ_CP083101,NZ_CP083101.1
K8Z39_RS02220,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS03835,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS04255,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS07170,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS08115,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS08710,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS12495,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS13950,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS20145,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS28060,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z39_RS29280,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\GCF_020809125.1.gbk,NZ_CP083085,NZ_CP083085.1
K8Z41_RS02150,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS02700,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS02965,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS06195,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS07685,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS13625,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS22475,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS23660,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS26925,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS28555,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z41_RS28950,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809145.1\GCF_020809145.1.gbk,NZ_CP083116,NZ_CP083116.1
K8Z23_RS00140,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS00570,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS02970,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS03055,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS03820,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS04090,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS07650,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS09130,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS15405,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS22805,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS23960,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z23_RS26505,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809165.1\GCF_020809165.1.gbk,NZ_CP083129,NZ_CP083129.1
K8Z33_RS06510,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS14235,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS15370,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS18150,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS19490,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS19915,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS22310,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS22395,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS22865,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS23135,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z33_RS26810,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809185.1\GCF_020809185.1.gbk,NZ_CP083134,NZ_CP083134.1
K8Z38_RS00610,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS01840,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS10050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS16265,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS17710,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS21490,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS21760,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS22700,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS25610,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS26030,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z38_RS27620,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\GCF_020809205.1.gbk,NZ_CP083144,NZ_CP083144.1
K8Z20_RS00610,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS01810,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS09720,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS16050,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS17485,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS21295,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS21565,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS22510,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS25435,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS25875,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
K8Z20_RS27490,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\GCF_020809245.1.gbk,NZ_CP083156,NZ_CP083156.1
LMD38_RS01375,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020861345.1\GCF_020861345.1.gbk,NZ_CP086328,NZ_CP086328.1
