"dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","strain_name","combined"
"GCF_046741795.1_NZ_CP123104.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741795.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741795.1","GCF_046741795.1_NZ_CP123104.1.region007_#r1c7"
"GCF_046741625.1_NZ_CP123072.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741625.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741625.1","GCF_046741625.1_NZ_CP123072.1.region006_#r1c6"
"GCF_046741855.1_NZ_CP122487.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741855.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741855.1","GCF_046741855.1_NZ_CP122487.1.region004_#r1c4"
"GCF_041729565.1_NZ_CP160024.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041729565.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_041729565.1","GCF_041729565.1_NZ_CP160024.1.region007_#r1c7"
"GCF_040931695.1_NZ_CP162420.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931695.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931695.1","GCF_040931695.1_NZ_CP162420.1.region002_#r1c2"
"GCF_040931945.1_NZ_CP162469.1.region008",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931945.1\index.html","#r1c8","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931945.1","GCF_040931945.1_NZ_CP162469.1.region008_#r1c8"
"GCF_040931955.1_NZ_CP162471.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931955.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931955.1","GCF_040931955.1_NZ_CP162471.1.region005_#r1c5"
"GCF_040931845.1_NZ_CP162449.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931845.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931845.1","GCF_040931845.1_NZ_CP162449.1.region005_#r1c5"
"GCF_040931905.1_NZ_CP162461.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931905.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931905.1","GCF_040931905.1_NZ_CP162461.1.region005_#r1c5"
"GCF_040931885.1_NZ_CP162456.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931885.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931885.1","GCF_040931885.1_NZ_CP162456.1.region007_#r1c7"
"GCF_040931805.1_NZ_CP162442.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931805.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931805.1","GCF_040931805.1_NZ_CP162442.1.region005_#r1c5"
"GCF_045347285.1_NZ_CP150756.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347285.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045347285.1","GCF_045347285.1_NZ_CP150756.1.region005_#r1c5"
"GCF_045346525.1_NZ_CP150777.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346525.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045346525.1","GCF_045346525.1_NZ_CP150777.1.region006_#r1c6"
"GCF_045346645.1_NZ_CP150773.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346645.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045346645.1","GCF_045346645.1_NZ_CP150773.1.region006_#r1c6"
"GCF_045346405.1_NZ_CP150781.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346405.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045346405.1","GCF_045346405.1_NZ_CP150781.1.region005_#r1c5"
"GCF_038024725.1_NZ_CP150733.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024725.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038024725.1","GCF_038024725.1_NZ_CP150733.1.region005_#r1c5"
"GCF_038024705.1_NZ_CP150729.1.region008",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024705.1\index.html","#r1c8","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038024705.1","GCF_038024705.1_NZ_CP150729.1.region008_#r1c8"
"GCF_038024695.1_NZ_CP150727.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024695.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038024695.1","GCF_038024695.1_NZ_CP150727.1.region004_#r1c4"
"GCF_038024715.1_NZ_CP150731.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024715.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038024715.1","GCF_038024715.1_NZ_CP150731.1.region003_#r1c3"
"GCF_040931825.1_NZ_CP162445.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931825.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931825.1","GCF_040931825.1_NZ_CP162445.1.region003_#r1c3"
"GCF_040931925.1_NZ_CP162465.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931925.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931925.1","GCF_040931925.1_NZ_CP162465.1.region003_#r1c3"
"GCF_040931685.1_NZ_CP162418.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931685.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_040931685.1","GCF_040931685.1_NZ_CP162418.1.region003_#r1c3"
"GCF_045347025.1_NZ_CP150763.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347025.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045347025.1","GCF_045347025.1_NZ_CP150763.1.region003_#r1c3"
"GCF_045347165.1_NZ_CP150759.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347165.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045347165.1","GCF_045347165.1_NZ_CP150759.1.region004_#r1c4"
"GCF_045346835.1_NZ_CP150767.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346835.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045346835.1","GCF_045346835.1_NZ_CP150767.1.region003_#r1c3"
"GCF_045346765.1_NZ_CP150769.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346765.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045346765.1","GCF_045346765.1_NZ_CP150769.1.region004_#r1c4"
"GCF_046268045.1_NZ_CP176568.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046268045.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046268045.1","GCF_046268045.1_NZ_CP176568.1.region006_#r1c6"
"GCF_041734215.1_NZ_CP168499.1.region001",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041734215.1\index.html","#r1c1","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_041734215.1","GCF_041734215.1_NZ_CP168499.1.region001_#r1c1"
"GCF_041874635.1_NZ_CP151930.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041874635.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_041874635.1","GCF_041874635.1_NZ_CP151930.1.region006_#r1c6"
"GCF_045689435.1_NZ_CP138576.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045689435.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045689435.1","GCF_045689435.1_NZ_CP138576.1.region006_#r1c6"
"GCF_034421975.1_NZ_CP139868.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034421975.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_034421975.1","GCF_034421975.1_NZ_CP139868.1.region004_#r1c4"
"GCF_038111625.1_NZ_CP151255.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038111625.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038111625.1","GCF_038111625.1_NZ_CP151255.1.region006_#r1c6"
"GCF_029635105.1_NZ_CP094928.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029635105.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029635105.1","GCF_029635105.1_NZ_CP094928.1.region006_#r1c6"
"GCF_030533665.1_NZ_CP130513.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533665.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030533665.1","GCF_030533665.1_NZ_CP130513.1.region006_#r1c6"
"GCF_030758915.1_NZ_CP132368.1.region009",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030758915.1\index.html","#r1c9","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030758915.1","GCF_030758915.1_NZ_CP132368.1.region009_#r1c9"
"GCF_030014065.1_NZ_CP118830.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030014065.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030014065.1","GCF_030014065.1_NZ_CP118830.1.region006_#r1c6"
"GCF_030015595.1_NZ_CP118835.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030015595.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030015595.1","GCF_030015595.1_NZ_CP118835.1.region006_#r1c6"
"GCF_030014085.1_NZ_CP118832.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030014085.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_030014085.1","GCF_030014085.1_NZ_CP118832.1.region006_#r1c6"
"GCF_028743615.1_NZ_CP117979.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_028743615.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_028743615.1","GCF_028743615.1_NZ_CP117979.1.region007_#r1c7"
"GCF_029204125.1_NZ_CP119340.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204125.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029204125.1","GCF_029204125.1_NZ_CP119340.1.region005_#r1c5"
"GCF_029204165.1_NZ_CP119344.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204165.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029204165.1","GCF_029204165.1_NZ_CP119344.1.region005_#r1c5"
"GCF_029278505.1_NZ_CP119571.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029278505.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029278505.1","GCF_029278505.1_NZ_CP119571.1.region003_#r1c3"
"GCF_029204145.1_NZ_CP119341.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204145.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029204145.1","GCF_029204145.1_NZ_CP119341.1.region005_#r1c5"
"GCF_029204095.1_NZ_CP119338.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204095.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_029204095.1","GCF_029204095.1_NZ_CP119338.1.region005_#r1c5"
"GCF_026625285.1_NZ_CP113016.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625285.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_026625285.1","GCF_026625285.1_NZ_CP113016.1.region002_#r1c2"
"GCF_038428225.1_NZ_CP131655.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038428225.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_038428225.1","GCF_038428225.1_NZ_CP131655.1.region005_#r1c5"
"GCF_036492515.1_NZ_CP134618.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036492515.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_036492515.1","GCF_036492515.1_NZ_CP134618.1.region006_#r1c6"
"GCF_001611365.1_NZ_CP012976.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001611365.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001611365.1","GCF_001611365.1_NZ_CP012976.1.region007_#r1c7"
"GCF_001611385.1_NZ_CP012974.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001611385.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_001611385.1","GCF_001611385.1_NZ_CP012974.1.region007_#r1c7"
"GCF_016894285.1_NZ_CP069799.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016894285.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_016894285.1","GCF_016894285.1_NZ_CP069799.1.region007_#r1c7"
"GCF_014696415.1_NZ_CP051165.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_014696415.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_014696415.1","GCF_014696415.1_NZ_CP051165.1.region006_#r1c6"
"GCF_021491895.1_NZ_CP090876.1.region001",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021491895.1\index.html","#r1c1","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_021491895.1","GCF_021491895.1_NZ_CP090876.1.region001_#r1c1"
"GCF_024612055.1_NZ_CP091066.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024612055.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_024612055.1","GCF_024612055.1_NZ_CP091066.1.region006_#r1c6"
"GCF_900004855.1_NZ_LN854556.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900004855.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_900004855.1","GCF_900004855.1_NZ_LN854556.1.region006_#r1c6"
"GCF_046529985.1_NZ_CP170406.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529985.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529985.1","GCF_046529985.1_NZ_CP170406.1.region006_#r1c6"
"GCF_046530015.1_NZ_CP170414.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530015.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046530015.1","GCF_046530015.1_NZ_CP170414.1.region003_#r1c3"
"GCF_046529795.1_NZ_CP170389.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529795.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529795.1","GCF_046529795.1_NZ_CP170389.1.region003_#r1c3"
"GCF_014696975.1_NZ_CP051484.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_014696975.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_014696975.1","GCF_014696975.1_NZ_CP051484.1.region004_#r1c4"
"GCF_002803885.1_NZ_CP024998.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002803885.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_002803885.1","GCF_002803885.1_NZ_CP024998.1.region004_#r1c4"
"GCF_013187685.1_NZ_CP029751.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013187685.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_013187685.1","GCF_013187685.1_NZ_CP029751.1.region005_#r1c5"
"GCF_025561585.1_NZ_CP095109.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025561585.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_025561585.1","GCF_025561585.1_NZ_CP095109.1.region006_#r1c6"
"GCF_025561645.1_NZ_CP095119.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025561645.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_025561645.1","GCF_025561645.1_NZ_CP095119.1.region004_#r1c4"
"GCF_046741805.1_NZ_CP123106.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741805.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741805.1","GCF_046741805.1_NZ_CP123106.1.region007_#r1c7"
"GCF_046529805.1_NZ_CP170391.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529805.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529805.1","GCF_046529805.1_NZ_CP170391.1.region003_#r1c3"
"GCF_046529285.1_NZ_CP124853.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529285.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529285.1","GCF_046529285.1_NZ_CP124853.1.region006_#r1c6"
"GCF_045791695.1_NZ_CP089506.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045791695.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_045791695.1","GCF_045791695.1_NZ_CP089506.1.region007_#r1c7"
"GCF_046529295.1_NZ_CP124854.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046529295.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046529295.1","GCF_046529295.1_NZ_CP124854.1.region006_#r1c6"
"GCF_046741825.1_NZ_CP122486.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741825.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741825.1","GCF_046741825.1_NZ_CP122486.1.region006_#r1c6"
"GCF_046741885.1_NZ_CP122489.1.region008",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741885.1\index.html","#r1c8","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741885.1","GCF_046741885.1_NZ_CP122489.1.region008_#r1c8"
"GCF_046741765.1_NZ_CP123097.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741765.1\index.html","#r1c7","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_046741765.1","GCF_046741765.1_NZ_CP123097.1.region007_#r1c7"
"GCF_900637155.1_NZ_LR134351.1.region004",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900637155.1\index.html","#r1c4","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_900637155.1","GCF_900637155.1_NZ_LR134351.1.region004_#r1c4"
"GCF_900635335.1_NZ_LR134093.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900635335.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_900635335.1","GCF_900635335.1_NZ_LR134093.1.region006_#r1c6"
"GCF_900478245.1_NZ_LS483484.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900478245.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_900478245.1","GCF_900478245.1_NZ_LS483484.1.region006_#r1c6"
"GCF_018093225.1_NZ_CP071104.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018093225.1\index.html","#r1c5","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_018093225.1","GCF_018093225.1_NZ_CP071104.1.region005_#r1c5"
"GCF_018968725.1_NZ_CP076660.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018968725.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_018968725.1","GCF_018968725.1_NZ_CP076660.1.region003_#r1c3"
"GCF_018399115.1_NZ_CP071594.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018399115.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_018399115.1","GCF_018399115.1_NZ_CP071594.1.region002_#r1c2"
"GCF_019915425.1_NZ_CP082815.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019915425.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_019915425.1","GCF_019915425.1_NZ_CP082815.1.region006_#r1c6"
"GCF_021172825.1_NZ_CP089156.1.region002",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021172825.1\index.html","#r1c2","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_021172825.1","GCF_021172825.1_NZ_CP089156.1.region002_#r1c2"
"GCF_021172865.1_NZ_CP089157.1.region003",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021172865.1\index.html","#r1c3","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_021172865.1","GCF_021172865.1_NZ_CP089157.1.region003_#r1c3"
"GCF_022163365.1_NZ_CP091875.1.region006",7,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022163365.1\index.html","#r1c6","NI-siderophore","staphyloferrin A",1,"Staphylococcus","GCF_022163365.1","GCF_022163365.1_NZ_CP091875.1.region006_#r1c6"
