"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","filename","path","gbk_address"
"7801","GCF_037217515.1_NZ_CP147691.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217515.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP147691.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217515.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217515.1\NZ_CP147691.1.region001.gbk"
"7802","GCF_037219465.1_NZ_CP147694.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037219465.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP147694.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037219465.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037219465.1\NZ_CP147694.1.region001.gbk"
"7803","GCF_037482255.1_NZ_CP148076.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037482255.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP148076.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037482255.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037482255.1\NZ_CP148076.1.region001.gbk"
"7804","GCF_037217645.1_NZ_CP147688.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217645.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP147688.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217645.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037217645.1\NZ_CP147688.1.region001.gbk"
"7805","GCF_037199755.2_NZ_CP159797.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037199755.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP159797.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037199755.2\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037199755.2\NZ_CP159797.1.region001.gbk"
"7806","GCF_037045985.2_NZ_CP157310.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037045985.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP157310.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037045985.2\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_037045985.2\NZ_CP157310.1.region001.gbk"
"7807","GCF_038025015.1_NZ_CP150739.1.region005",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038025015.1\index.html","#r1c5","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150739.1.region005.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038025015.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038025015.1\NZ_CP150739.1.region005.gbk"
"7808","GCF_038096265.1_NZ_CP151125.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096265.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP151125.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096265.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096265.1\NZ_CP151125.1.region001.gbk"
"7809","GCF_038096315.1_NZ_CP151123.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096315.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP151123.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096315.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096315.1\NZ_CP151123.1.region001.gbk"
"7810","GCF_038096205.1_NZ_CP151140.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096205.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP151140.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096205.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038096205.1\NZ_CP151140.1.region001.gbk"
"7811","GCF_038050005.1_NZ_CP150881.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038050005.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150881.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038050005.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038050005.1\NZ_CP150881.1.region001.gbk"
"7812","GCF_038024755.1_NZ_CP150743.1.region006",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024755.1\index.html","#r1c6","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150743.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024755.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038024755.1\NZ_CP150743.1.region006.gbk"
"7813","GCF_034427355.2_NZ_CP169944.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034427355.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP169944.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034427355.2\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034427355.2\NZ_CP169944.1.region001.gbk"
"7814","GCF_034105275.2_NZ_CP169949.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105275.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP169949.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105275.2\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105275.2\NZ_CP169949.1.region001.gbk"
"7815","GCF_034105255.2_NZ_CP152120.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105255.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP152120.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105255.2\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034105255.2\NZ_CP152120.1.region001.gbk"
"7816","GCF_040702945.1_NZ_CP160002.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702945.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP160002.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702945.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702945.1\NZ_CP160002.1.region001.gbk"
"7817","GCF_040702955.1_NZ_CP160003.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702955.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP160003.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702955.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040702955.1\NZ_CP160003.1.region001.gbk"
"7818","GCF_040931765.1_NZ_CP162436.1.region007",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931765.1\index.html","#r1c7","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162436.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931765.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931765.1\NZ_CP162436.1.region007.gbk"
"7819","GCF_040931715.1_NZ_CP162425.1.region006",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931715.1\index.html","#r1c6","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162425.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931715.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931715.1\NZ_CP162425.1.region006.gbk"
"7820","GCF_040931835.1_NZ_CP162447.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931835.1\index.html","#r1c4","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162447.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931835.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931835.1\NZ_CP162447.1.region004.gbk"
"7821","GCF_041879455.1_NZ_CP168975.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041879455.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP168975.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041879455.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041879455.1\NZ_CP168975.1.region001.gbk"
"7822","GCF_040931965.1_NZ_CP162473.1.region007",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931965.1\index.html","#r1c7","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162473.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931965.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931965.1\NZ_CP162473.1.region007.gbk"
"7823","GCF_040931975.1_NZ_CP162475.1.region007",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931975.1\index.html","#r1c7","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162475.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931975.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931975.1\NZ_CP162475.1.region007.gbk"
"7824","GCF_041464265.1_NZ_CP167765.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464265.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167765.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464265.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464265.1\NZ_CP167765.1.region001.gbk"
"7825","GCF_041517615.1_NZ_CP167931.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041517615.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167931.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041517615.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041517615.1\NZ_CP167931.1.region001.gbk"
"7826","GCF_041519025.1_NZ_CP167940.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519025.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167940.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519025.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519025.1\NZ_CP167940.1.region001.gbk"
"7827","GCF_041519385.1_NZ_CP167987.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519385.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167987.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519385.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519385.1\NZ_CP167987.1.region001.gbk"
"7828","GCF_041531655.1_NZ_CP168087.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041531655.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP168087.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041531655.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041531655.1\NZ_CP168087.1.region001.gbk"
"7829","GCF_041697975.1_NZ_CP168158.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041697975.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP168158.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041697975.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041697975.1\NZ_CP168158.1.region001.gbk"
"7830","GCF_041519415.1_NZ_CP167990.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519415.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167990.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519415.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519415.1\NZ_CP167990.1.region001.gbk"
"7831","GCF_041519035.1_NZ_CP167943.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519035.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167943.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519035.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041519035.1\NZ_CP167943.1.region001.gbk"
"7832","GCF_041518565.1_NZ_CP167934.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041518565.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167934.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041518565.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041518565.1\NZ_CP167934.1.region001.gbk"
"7833","GCF_041464275.1_NZ_CP167767.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464275.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP167767.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464275.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041464275.1\NZ_CP167767.1.region001.gbk"
"7834","GCF_041200075.1_NZ_CP165650.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041200075.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP165650.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041200075.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041200075.1\NZ_CP165650.1.region001.gbk"
"7835","GCF_040931935.1_NZ_CP162467.1.region006",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931935.1\index.html","#r1c6","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162467.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931935.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931935.1\NZ_CP162467.1.region006.gbk"
"7836","GCF_040931915.1_NZ_CP162463.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931915.1\index.html","#r1c4","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP162463.1.region004.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931915.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040931915.1\NZ_CP162463.1.region004.gbk"
"7837","GCF_044789125.1_NZ_CP173176.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044789125.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP173176.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044789125.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044789125.1\NZ_CP173176.1.region001.gbk"
"7838","GCF_045790335.1_NZ_CP089498.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045790335.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP089498.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045790335.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045790335.1\NZ_CP089498.1.region001.gbk"
"7839","GCF_045348045.1_NZ_CP150127.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045348045.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150127.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045348045.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045348045.1\NZ_CP150127.1.region001.gbk"
"7840","GCF_045346715.1_NZ_CP150771.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346715.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150771.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346715.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346715.1\NZ_CP150771.1.region001.gbk"
"7841","GCF_045347075.1_NZ_CP150761.1.region006",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347075.1\index.html","#r1c6","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150761.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347075.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045347075.1\NZ_CP150761.1.region006.gbk"
"7842","GCF_045346955.1_NZ_CP150765.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346955.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150765.1.region003.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346955.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346955.1\NZ_CP150765.1.region003.gbk"
"7843","GCF_045346515.1_NZ_CP150779.1.region005",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346515.1\index.html","#r1c5","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP150779.1.region005.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346515.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045346515.1\NZ_CP150779.1.region005.gbk"
"7844","GCF_900620255.1_NZ_LR130518.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900620255.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LR130518.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900620255.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900620255.1\NZ_LR130518.1.region001.gbk"
"7845","GCF_900635265.1_NZ_LR134085.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900635265.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LR134085.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900635265.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900635265.1\NZ_LR134085.1.region001.gbk"
"7846","GCF_900474525.1_NZ_LS483301.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474525.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LS483301.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474525.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474525.1\NZ_LS483301.1.region001.gbk"
"7847","GCF_900474735.1_NZ_LS483316.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474735.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LS483316.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474735.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474735.1\NZ_LS483316.1.region001.gbk"
"7848","GCF_900475245.1_NZ_LS483365.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900475245.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LS483365.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900475245.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900475245.1\NZ_LS483365.1.region001.gbk"
"7849","GCF_900474725.1_NZ_LS483319.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474725.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_LS483319.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474725.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474725.1\NZ_LS483319.1.region001.gbk"
"7850","GCF_046742115.1_NZ_CP123162.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742115.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","NZ_CP123162.1.region001.gbk","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742115.1\","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742115.1\NZ_CP123162.1.region001.gbk"
